-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2025 in LST
Location: latitude  25.9224   longitude 75.4557 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 306.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M      MERRA-2 Temperature at 2 Meters (F) 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M
2017,5,4,93.63,17.88
2017,5,5,94.28,18.7
2017,5,6,97.11,19.74
2017,5,7,99.39,15.51
2017,5,8,99.55,16.91
2017,5,9,99.19,16.22
2017,5,10,98.11,16.45
2017,5,11,97.27,20.82
2017,5,12,98.01,18.93
2017,5,13,99.45,18.71
2017,5,14,100.13,18.6
2017,5,15,98.15,18.26
2017,5,16,97.56,21.02
2017,5,17,95.52,24.3
2017,5,18,95.68,22.83
2017,5,19,97.02,21.33
2017,5,20,96.87,22.77
2017,5,21,95.23,29.2
2017,5,22,88.32,46.2
2017,5,23,92.1,41.39
2017,5,24,96.71,32.88
2017,5,25,97.63,28.95
2017,5,26,99.32,24.01
2017,5,27,100.54,20.88
2017,5,28,97.66,27.49
2017,5,29,92.32,43.57
2017,5,30,94.06,44.3
2017,5,31,94.17,47.01
2017,6,1,91.96,49.36
2017,6,2,94.26,41.52
2017,6,3,97.66,28.36
2017,6,4,99.55,34.01
2017,6,5,100.74,34.66
2017,6,6,99.54,33.95
2017,6,7,97.16,37.56
2017,6,8,95.59,41.14
2017,6,9,92.44,45.61
2017,6,10,95.18,38.28
2017,6,11,96.24,34.65
2017,6,12,97.0,32.15
2017,6,13,97.34,34.71
2017,6,14,96.37,37.66
2017,6,15,95.13,36.17
2017,6,16,97.27,30.2
2017,6,17,96.22,34.71
2017,6,18,97.63,36.15
2017,6,19,98.76,34.84
2017,6,20,96.85,38.14
2017,6,21,93.61,46.12
2017,6,22,86.85,67.3
2017,6,23,88.25,59.9
2017,6,24,91.27,51.61
2017,6,25,93.47,49.63
2017,6,26,94.3,53.35
2017,6,27,91.94,59.56
2017,6,28,86.65,71.27
2017,6,29,86.65,70.05
2017,6,30,87.76,66.37
2017,7,1,87.82,64.19
2017,7,2,87.64,65.61
2017,7,3,86.9,67.61
2017,7,4,87.58,63.44
2017,7,5,88.47,57.53
2017,7,6,89.15,55.84
2017,7,7,88.66,56.33
2017,7,8,90.91,52.23
2017,7,9,89.74,53.55
2017,7,10,91.04,52.02
2017,7,11,88.75,55.04
2017,7,12,87.62,62.56
2017,7,13,86.81,67.19
2017,7,14,87.67,66.39
2017,7,15,88.03,67.03
2017,7,16,88.29,68.6
2017,7,17,88.75,66.44
2017,7,18,87.62,70.01
2017,7,19,88.93,65.27
2017,7,20,88.75,65.95
2017,7,21,85.91,73.96
2017,7,22,83.41,80.62
2017,7,23,83.93,80.24
2017,7,24,82.65,84.37
2017,7,25,84.54,77.94
2017,7,26,83.73,78.18
2017,7,27,85.91,72.83
2017,7,28,83.12,80.63
2017,7,29,82.62,82.37
2017,7,30,82.08,80.55
2017,7,31,82.18,81.32
2017,8,1,82.85,79.96
2017,8,2,82.8,78.26
2017,8,3,83.21,75.71
2017,8,4,83.26,74.71
2017,8,5,83.08,74.01
2017,8,6,83.35,71.82
2017,8,7,83.46,78.37
2017,8,8,83.43,81.99
2017,8,9,82.35,82.96
2017,8,10,79.72,85.67
2017,8,11,82.78,79.62
2017,8,12,82.13,80.61
2017,8,13,82.31,78.48
2017,8,14,81.09,77.79
2017,8,15,81.61,77.41
2017,8,16,82.42,74.55
2017,8,17,82.18,75.98
2017,8,18,84.43,68.94
2017,8,19,85.01,70.92
2017,8,20,85.86,73.74
2017,8,21,85.86,72.91
2017,8,22,85.41,75.94
2017,8,23,83.97,76.72
2017,8,24,82.45,83.66
2017,8,25,82.26,84.19
2017,8,26,82.72,80.91
2017,8,27,83.73,76.72
2017,8,28,81.48,83.91
2017,8,29,81.75,84.25
2017,8,30,82.72,81.66
2017,8,31,81.01,82.02
2017,9,1,80.82,80.03
2017,9,2,80.31,79.04
2017,9,3,81.39,78.83
2017,9,4,81.79,75.29
2017,9,5,81.61,71.81
2017,9,6,80.78,73.36
2017,9,7,82.42,72.28
2017,9,8,83.77,68.02
2017,9,9,85.1,64.95
2017,9,10,85.69,66.27
2017,9,11,85.06,71.79
2017,9,12,84.02,78.41
2017,9,13,83.82,76.62
2017,9,14,83.05,75.19
2017,9,15,83.91,67.11
2017,9,16,81.7,67.04
2017,9,17,83.21,58.51
2017,9,18,83.77,52.8
2017,9,19,83.77,45.38
2017,9,20,83.48,51.56
2017,9,21,83.62,57.92
2017,9,22,83.91,63.15
2017,9,23,82.51,63.97
2017,9,24,82.92,62.29
2017,9,25,82.58,62.03
2017,9,26,82.56,58.0
2017,9,27,83.88,53.02
2017,9,28,83.43,51.72
2017,9,29,82.74,50.27
2017,9,30,83.88,46.0
2017,10,1,83.39,47.25
2017,10,2,85.05,47.55
2017,10,3,82.98,44.97
2017,10,4,82.29,46.52
2017,10,5,82.0,46.79
2017,10,6,81.66,45.54
2017,10,7,82.45,39.04
2017,10,8,82.27,37.84
2017,10,9,81.48,40.25
2017,10,10,83.28,36.25
2017,10,11,83.97,37.58
2017,10,12,85.08,34.26
2017,10,13,85.42,31.42
2017,10,14,83.55,32.6
2017,10,15,84.88,29.71
2017,10,16,83.82,27.55
2017,10,17,81.39,21.6
2017,10,18,80.55,24.18
2017,10,19,81.28,27.14
2017,10,20,85.42,33.42
2017,10,21,83.32,21.56
2017,10,22,80.98,24.2
2017,10,23,79.0,21.92
2017,10,24,77.65,15.07
2017,10,25,78.48,14.44
2017,10,26,79.07,17.2
2017,10,27,79.74,19.27
2017,10,28,79.52,27.9
2017,10,29,78.08,22.56
2017,10,30,76.98,27.34
2017,10,31,78.57,24.17
2017,11,1,79.45,20.34
2017,11,2,77.52,22.6
2017,11,3,76.26,25.15
2017,11,4,74.17,38.42
2017,11,5,74.75,41.18
2017,11,6,76.5,33.23
2017,11,7,77.38,25.93
2017,11,8,76.55,26.68
2017,11,9,76.12,28.14
2017,11,10,75.85,26.48
2017,11,11,74.3,25.39
2017,11,12,73.67,23.95
2017,11,13,71.42,24.57
2017,11,14,71.19,26.66
2017,11,15,72.75,29.6
2017,11,16,73.35,37.65
2017,11,17,72.37,44.42
2017,11,18,69.46,54.47
2017,11,19,67.8,40.71
2017,11,20,66.52,24.95
2017,11,21,64.89,23.73
2017,11,22,64.94,22.6
2017,11,23,64.58,18.31
2017,11,24,65.75,13.92
2017,11,25,67.64,13.93
2017,11,26,70.56,14.43
2017,11,27,68.95,17.76
2017,11,28,70.12,18.07
2017,11,29,70.56,20.45
2017,11,30,70.9,22.18
2017,12,1,67.64,27.19
2017,12,2,66.31,28.96
2017,12,3,65.7,29.55
2017,12,4,66.83,27.96
2017,12,5,65.26,46.45
2017,12,6,62.92,63.75
2017,12,7,66.78,53.58
2017,12,8,67.14,26.88
2017,12,9,69.21,32.87
2017,12,10,68.18,37.29
2017,12,11,68.2,47.58
2017,12,12,61.97,55.18
2017,12,13,58.86,44.03
2017,12,14,58.51,45.67
2017,12,15,60.48,45.49
2017,12,16,59.09,41.82
2017,12,17,59.54,29.11
2017,12,18,61.11,26.29
2017,12,19,60.84,26.8
2017,12,20,62.71,27.56
2017,12,21,65.39,32.43
2017,12,22,65.12,34.59
2017,12,23,65.8,24.46
2017,12,24,63.57,24.0
2017,12,25,62.01,25.15
2017,12,26,63.07,25.97
2017,12,27,65.21,20.83
2017,12,28,65.37,21.94
2017,12,29,62.26,26.77
2017,12,30,60.01,35.02
2017,12,31,59.5,31.12
2018,1,1,60.26,27.78
2018,1,2,57.15,30.27
2018,1,3,58.8,25.82
2018,1,4,60.13,23.61
2018,1,5,62.17,22.52
2018,1,6,61.02,29.35
2018,1,7,59.22,31.06
2018,1,8,58.12,26.37
2018,1,9,59.18,22.72
2018,1,10,60.06,24.48
2018,1,11,60.96,23.94
2018,1,12,64.24,22.08
2018,1,13,67.08,35.26
2018,1,14,66.34,28.77
2018,1,15,63.72,17.91
2018,1,16,62.56,16.84
2018,1,17,65.75,27.87
2018,1,18,70.14,30.23
2018,1,19,66.69,29.37
2018,1,20,62.02,25.6
2018,1,21,61.21,22.87
2018,1,22,64.96,28.31
2018,1,23,64.62,29.7
2018,1,24,58.23,26.44
2018,1,25,58.96,41.44
2018,1,26,63.61,20.58
2018,1,27,63.97,17.64
2018,1,28,64.51,19.33
2018,1,29,66.06,19.05
2018,1,30,67.78,19.95
2018,1,31,68.34,25.82
2018,2,1,69.91,24.55
2018,2,2,67.77,27.46
2018,2,3,65.14,27.73
2018,2,4,64.04,17.85
2018,2,5,65.05,16.67
2018,2,6,66.45,21.41
2018,2,7,68.14,19.4
2018,2,8,65.8,18.91
2018,2,9,64.85,15.49
2018,2,10,66.31,19.12
2018,2,11,66.07,29.71
2018,2,12,68.36,34.17
2018,2,13,63.7,39.0
2018,2,14,63.66,33.59
2018,2,15,66.97,32.85
2018,2,16,69.21,33.03
2018,2,17,70.57,27.31
2018,2,18,71.6,25.44
2018,2,19,73.31,21.34
2018,2,20,76.6,18.81
2018,2,21,76.42,21.33
2018,2,22,76.57,26.04
2018,2,23,77.94,21.37
2018,2,24,76.15,30.42
2018,2,25,75.47,28.0
2018,2,26,72.91,26.5
2018,2,27,77.97,28.51
2018,2,28,78.22,29.15
2018,3,1,77.47,26.06
2018,3,2,78.49,22.97
2018,3,3,78.57,22.43
2018,3,4,77.16,29.04
2018,3,5,74.08,33.28
2018,3,6,72.99,20.73
2018,3,7,73.98,19.29
2018,3,8,76.64,14.03
2018,3,9,79.27,23.18
2018,3,10,79.29,17.72
2018,3,11,77.65,17.85
2018,3,12,79.61,17.63
2018,3,13,81.9,11.74
2018,3,14,78.62,17.67
2018,3,15,78.94,24.62
2018,3,16,78.84,22.21
2018,3,17,77.04,16.73
2018,3,18,78.03,17.33
2018,3,19,81.41,20.26
2018,3,20,82.09,30.19
2018,3,21,79.27,22.05
2018,3,22,76.48,27.01
2018,3,23,75.47,29.86
2018,3,24,78.1,23.47
2018,3,25,81.23,19.1
2018,3,26,80.71,13.5
2018,3,27,84.42,9.96
2018,3,28,85.55,9.77
2018,3,29,84.61,10.37
2018,3,30,85.48,9.35
2018,3,31,85.26,9.08
2018,4,1,83.01,11.06
2018,4,2,87.71,13.82
2018,4,3,88.81,14.79
2018,4,4,89.35,15.35
2018,4,5,89.49,16.49
2018,4,6,88.9,20.24
2018,4,7,88.29,31.9
2018,4,8,88.99,24.86
2018,4,9,89.58,24.05
2018,4,10,90.97,24.96
2018,4,11,91.29,24.97
2018,4,12,88.32,27.6
2018,4,13,87.01,28.71
2018,4,14,89.64,19.91
2018,4,15,91.15,21.37
2018,4,16,92.35,20.47
2018,4,17,90.63,19.56
2018,4,18,89.6,17.47
2018,4,19,91.18,16.43
2018,4,20,90.27,18.53
2018,4,21,84.47,9.16
2018,4,22,83.59,10.1
2018,4,23,84.79,12.98
2018,4,24,88.38,9.67
2018,4,25,90.68,9.66
2018,4,26,93.72,15.38
2018,4,27,95.85,18.78
2018,4,28,97.12,18.5
2018,4,29,97.66,18.76
2018,4,30,97.9,22.34
2018,5,1,98.98,19.08
2018,5,2,96.73,17.14
2018,5,3,95.56,15.85
2018,5,4,94.93,19.07
2018,5,5,96.13,20.44
2018,5,6,94.53,17.32
2018,5,7,92.84,16.31
2018,5,8,90.73,23.93
2018,5,9,92.95,26.51
2018,5,10,94.86,21.76
2018,5,11,97.95,19.41
2018,5,12,98.56,16.93
2018,5,13,97.84,17.69
2018,5,14,95.83,22.59
2018,5,15,97.47,22.07
2018,5,16,96.87,21.01
2018,5,17,97.21,21.08
2018,5,18,96.31,17.51
2018,5,19,96.15,16.49
2018,5,20,97.7,18.05
2018,5,21,98.74,18.85
2018,5,22,98.92,16.91
2018,5,23,99.48,11.84
2018,5,24,98.38,12.22
2018,5,25,98.15,9.79
2018,5,26,98.44,11.33
2018,5,27,98.78,7.27
2018,5,28,98.38,8.56
2018,5,29,100.44,14.25
2018,5,30,99.97,24.77
2018,5,31,100.9,23.67
2018,6,1,100.49,18.19
2018,6,2,100.31,21.34
2018,6,3,100.29,17.46
2018,6,4,99.21,21.21
2018,6,5,100.65,23.52
2018,6,6,101.59,21.78
2018,6,7,101.88,22.23
2018,6,8,100.26,30.46
2018,6,9,98.15,38.61
2018,6,10,90.43,57.72
2018,6,11,95.02,47.71
2018,6,12,97.75,36.7
2018,6,13,96.66,37.77
2018,6,14,94.14,36.42
2018,6,15,95.29,36.22
2018,6,16,95.54,34.24
2018,6,17,95.38,36.32
2018,6,18,96.55,36.59
2018,6,19,96.58,36.71
2018,6,20,98.65,34.84
2018,6,21,100.87,26.3
2018,6,22,100.65,28.4
2018,6,23,99.99,34.64
2018,6,24,94.66,42.71
2018,6,25,95.68,43.74
2018,6,26,88.52,58.94
2018,6,27,87.15,66.02
2018,6,28,86.16,70.77
2018,6,29,85.6,69.61
2018,6,30,88.21,61.91
2018,7,1,88.14,59.99
2018,7,2,89.28,57.64
2018,7,3,89.4,59.23
2018,7,4,89.01,59.04
2018,7,5,89.17,59.25
2018,7,6,89.91,56.37
2018,7,7,91.38,51.98
2018,7,8,93.2,50.17
2018,7,9,95.07,49.49
2018,7,10,91.89,59.22
2018,7,11,87.4,65.87
2018,7,12,85.84,72.1
2018,7,13,83.55,76.62
2018,7,14,85.15,74.69
2018,7,15,85.75,76.26
2018,7,16,89.01,72.16
2018,7,17,89.22,71.08
2018,7,18,87.93,72.64
2018,7,19,84.24,81.04
2018,7,20,81.95,88.69
2018,7,21,81.79,89.29
2018,7,22,82.38,84.58
2018,7,23,81.97,85.45
2018,7,24,81.14,88.67
2018,7,25,80.42,88.82
2018,7,26,81.09,82.03
2018,7,27,81.28,82.13
2018,7,28,81.43,82.26
2018,7,29,81.59,80.43
2018,7,30,82.09,79.94
2018,7,31,81.66,78.48
2018,8,1,81.7,79.31
2018,8,2,81.16,79.01
2018,8,3,81.45,78.01
2018,8,4,80.89,78.44
2018,8,5,79.34,81.9
2018,8,6,81.57,79.23
2018,8,7,81.12,80.37
2018,8,8,82.02,80.93
2018,8,9,83.43,82.8
2018,8,10,83.43,80.67
2018,8,11,81.27,80.01
2018,8,12,81.57,78.85
2018,8,13,82.33,79.87
2018,8,14,83.71,77.08
2018,8,15,83.35,78.82
2018,8,16,81.93,84.83
2018,8,17,82.74,86.15
2018,8,18,84.42,83.16
2018,8,19,83.21,85.59
2018,8,20,83.62,82.75
2018,8,21,83.71,83.34
2018,8,22,80.91,87.87
2018,8,23,79.63,86.69
2018,8,24,80.49,83.69
2018,8,25,80.82,82.01
2018,8,26,80.89,80.7
2018,8,27,80.15,83.14
2018,8,28,82.24,78.68
2018,8,29,80.85,88.17
2018,8,30,81.57,81.42
2018,8,31,80.33,83.16
2018,9,1,79.38,82.91
2018,9,2,77.79,86.03
2018,9,3,77.81,87.9
2018,9,4,78.08,86.1
2018,9,5,79.21,80.82
2018,9,6,77.94,78.93
2018,9,7,77.97,82.6
2018,9,8,77.56,91.1
2018,9,9,78.57,89.91
2018,9,10,77.88,87.32
2018,9,11,78.76,87.07
2018,9,12,78.93,83.69
2018,9,13,77.4,83.97
2018,9,14,77.58,81.87
2018,9,15,77.65,78.96
2018,9,16,77.67,76.23
2018,9,17,77.77,74.17
2018,9,18,77.85,72.75
2018,9,19,79.03,69.31
2018,9,20,79.66,62.25
2018,9,21,78.67,80.92
2018,9,22,78.13,89.93
2018,9,23,76.91,93.23
2018,9,24,77.85,79.72
2018,9,25,77.04,77.6
2018,9,26,76.98,70.39
2018,9,27,76.5,69.3
2018,9,28,77.56,63.85
2018,9,29,77.31,62.4
2018,9,30,77.38,64.1
2018,10,1,79.74,62.15
2018,10,2,79.3,66.74
2018,10,3,79.65,68.62
2018,10,4,79.29,66.26
2018,10,5,78.44,64.39
2018,10,6,78.12,63.36
2018,10,7,78.62,61.6
2018,10,8,77.76,60.53
2018,10,9,76.84,62.94
2018,10,10,78.24,59.68
2018,10,11,77.13,55.54
2018,10,12,75.6,73.16
2018,10,13,75.7,67.48
2018,10,14,76.42,61.95
2018,10,15,76.53,49.54
2018,10,16,75.43,55.99
2018,10,17,77.16,54.25
2018,10,18,74.57,56.36
2018,10,19,75.78,46.09
2018,10,20,74.53,49.1
2018,10,21,72.46,56.71
2018,10,22,72.84,54.3
2018,10,23,72.27,55.81
2018,10,24,73.35,48.47
2018,10,25,73.15,48.66
2018,10,26,73.74,53.93
2018,10,27,75.06,54.97
2018,10,28,74.1,59.45
2018,10,29,73.04,55.48
2018,10,30,72.36,55.52
2018,10,31,72.25,56.99
2018,11,1,73.6,52.48
2018,11,2,72.66,55.14
2018,11,3,73.96,54.61
2018,11,4,69.12,53.61
2018,11,5,64.29,42.31
2018,11,6,64.02,40.96
2018,11,7,63.7,41.69
2018,11,8,66.94,41.6
2018,11,9,67.55,43.37
2018,11,10,67.62,46.15
2018,11,11,68.58,47.86
2018,11,12,71.42,41.89
2018,11,13,71.65,45.31
2018,11,14,72.61,52.85
2018,11,15,68.7,49.76
2018,11,16,66.79,45.6
2018,11,17,68.59,40.7
2018,11,18,68.99,47.01
2018,11,19,73.04,43.77
2018,11,20,71.98,44.26
2018,11,21,68.68,45.1
2018,11,22,70.56,46.06
2018,11,23,68.47,48.51
2018,11,24,66.47,42.59
2018,11,25,67.91,37.92
2018,11,26,69.12,36.58
2018,11,27,67.08,48.63
2018,11,28,62.74,67.26
2018,11,29,64.9,61.48
2018,11,30,67.42,51.0
2018,12,1,66.33,41.15
2018,12,2,65.89,39.92
2018,12,3,64.69,41.14
2018,12,4,63.55,46.76
2018,12,5,63.64,44.87
2018,12,6,63.55,41.84
2018,12,7,62.01,46.79
2018,12,8,60.55,48.55
2018,12,9,60.89,49.42
2018,12,10,60.96,48.94
2018,12,11,62.17,51.84
2018,12,12,63.3,52.39
2018,12,13,57.0,62.11
2018,12,14,54.81,57.01
2018,12,15,54.82,53.0
2018,12,16,55.92,47.78
2018,12,17,55.69,43.88
2018,12,18,57.92,37.58
2018,12,19,59.76,28.33
2018,12,20,61.12,28.23
2018,12,21,59.04,31.72
2018,12,22,57.85,41.09
2018,12,23,56.44,46.86
2018,12,24,56.68,51.88
2018,12,25,55.29,47.79
2018,12,26,53.56,39.75
2018,12,27,53.56,33.3
2018,12,28,54.9,27.61
2018,12,29,57.0,24.92
2018,12,30,58.01,26.9
2018,12,31,60.49,27.63
2019,1,1,59.72,29.92
2019,1,2,59.99,30.91
2019,1,3,58.3,38.4
2019,1,4,57.36,42.59
2019,1,5,58.57,43.85
2019,1,6,55.69,48.65
2019,1,7,55.47,54.98
2019,1,8,56.86,47.18
2019,1,9,57.02,44.0
2019,1,10,56.3,46.27
2019,1,11,57.22,42.48
2019,1,12,57.36,44.6
2019,1,13,57.09,48.11
2019,1,14,54.93,45.66
2019,1,15,55.09,27.98
2019,1,16,58.42,26.29
2019,1,17,59.7,28.25
2019,1,18,59.76,30.69
2019,1,19,62.85,27.76
2019,1,20,64.51,29.2
2019,1,21,68.18,27.17
2019,1,22,60.35,53.68
2019,1,23,58.37,56.26
2019,1,24,57.0,61.27
2019,1,25,55.49,64.81
2019,1,26,51.96,44.42
2019,1,27,50.45,40.92
2019,1,28,51.8,38.68
2019,1,29,54.9,29.24
2019,1,30,58.44,23.19
2019,1,31,60.17,23.96
2019,2,1,58.28,34.53
2019,2,2,56.1,46.0
2019,2,3,57.9,43.37
2019,2,4,63.72,40.13
2019,2,5,71.8,40.57
2019,2,6,70.45,36.03
2019,2,7,61.68,27.17
2019,2,8,55.22,24.39
2019,2,9,56.68,23.0
2019,2,10,56.77,20.77
2019,2,11,56.77,25.27
2019,2,12,62.2,22.81
2019,2,13,67.6,29.14
2019,2,14,69.4,43.6
2019,2,15,62.74,37.27
2019,2,16,59.32,38.87
2019,2,17,62.13,31.6
2019,2,18,68.07,28.56
2019,2,19,71.71,42.04
2019,2,20,73.13,44.1
2019,2,21,73.8,40.4
2019,2,22,69.55,42.65
2019,2,23,63.54,23.94
2019,2,24,64.67,24.0
2019,2,25,65.44,21.88
2019,2,26,64.99,24.24
2019,2,27,63.23,34.89
2019,2,28,61.52,33.16
2019,3,1,62.87,24.45
2019,3,2,68.09,24.29
2019,3,3,71.19,30.86
2019,3,4,66.85,44.64
2019,3,5,66.69,39.06
2019,3,6,66.51,31.29
2019,3,7,69.31,28.63
2019,3,8,72.55,28.06
2019,3,9,70.59,34.28
2019,3,10,70.59,34.22
2019,3,11,71.96,31.73
2019,3,12,68.85,33.29
2019,3,13,70.83,30.45
2019,3,14,72.55,31.79
2019,3,15,69.75,32.86
2019,3,16,70.29,24.52
2019,3,17,71.6,21.73
2019,3,18,73.26,22.41
2019,3,19,77.11,21.07
2019,3,20,77.85,21.18
2019,3,21,75.15,23.79
2019,3,22,76.37,21.56
2019,3,23,76.98,19.02
2019,3,24,80.58,20.11
2019,3,25,80.04,28.53
2019,3,26,78.21,19.17
2019,3,27,79.95,16.49
2019,3,28,87.42,14.6
2019,3,29,87.21,16.18
2019,3,30,88.36,16.6
2019,3,31,84.67,20.63
2019,4,1,83.62,10.79
2019,4,2,84.06,12.28
2019,4,3,87.96,11.5
2019,4,4,90.99,11.99
2019,4,5,91.09,15.09
2019,4,6,91.45,15.86
2019,4,7,91.24,16.35
2019,4,8,88.14,19.65
2019,4,9,89.49,17.91
2019,4,10,90.54,20.96
2019,4,11,92.3,19.56
2019,4,12,92.52,20.2
2019,4,13,92.12,20.19
2019,4,14,92.34,18.55
2019,4,15,88.38,31.03
2019,4,16,81.95,49.86
2019,4,17,77.07,58.63
2019,4,18,77.16,51.22
2019,4,19,78.19,45.54
2019,4,20,81.93,37.82
2019,4,21,86.25,32.91
2019,4,22,87.98,28.89
2019,4,23,90.82,25.99
2019,4,24,93.15,21.62
2019,4,25,94.05,17.1
2019,4,26,94.3,21.82
2019,4,27,94.44,21.05
2019,4,28,94.32,17.34
2019,4,29,94.6,13.43
2019,4,30,93.02,14.49
2019,5,1,92.32,15.04
2019,5,2,93.34,15.73
2019,5,3,91.89,17.19
2019,5,4,93.36,19.98
2019,5,5,92.79,20.25
2019,5,6,93.29,12.39
2019,5,7,93.63,13.43
2019,5,8,93.78,15.3
2019,5,9,91.8,19.64
2019,5,10,92.07,23.71
2019,5,11,91.33,28.06
2019,5,12,93.2,26.18
2019,5,13,94.51,26.42
2019,5,14,94.51,24.71
2019,5,15,95.54,24.74
2019,5,16,93.88,26.78
2019,5,17,91.2,30.98
2019,5,18,87.85,38.05
2019,5,19,90.95,28.44
2019,5,20,94.57,23.61
2019,5,21,97.16,25.06
2019,5,22,96.69,28.11
2019,5,23,97.57,26.63
2019,5,24,95.67,27.55
2019,5,25,94.77,24.93
2019,5,26,95.88,21.64
2019,5,27,98.17,16.93
2019,5,28,98.73,17.57
2019,5,29,100.35,16.65
2019,5,30,101.61,17.09
2019,5,31,102.33,16.66
2019,6,1,103.28,18.85
2019,6,2,102.63,15.81
2019,6,3,102.58,14.71
2019,6,4,101.28,17.38
2019,6,5,101.39,19.43
2019,6,6,101.19,20.45
2019,6,7,99.91,14.3
2019,6,8,101.28,14.3
2019,6,9,102.51,13.28
2019,6,10,103.35,14.95
2019,6,11,104.09,19.53
2019,6,12,102.09,24.56
2019,6,13,94.55,39.66
2019,6,14,97.32,35.72
2019,6,15,95.43,39.32
2019,6,16,95.34,41.51
2019,6,17,94.82,40.56
2019,6,18,88.16,54.07
2019,6,19,84.0,69.81
2019,6,20,89.24,57.86
2019,6,21,92.14,53.96
2019,6,22,95.05,45.57
2019,6,23,94.17,44.87
2019,6,24,94.17,49.11
2019,6,25,93.76,52.47
2019,6,26,95.36,43.76
2019,6,27,94.86,48.46
2019,6,28,93.0,53.11
2019,6,29,92.71,51.69
2019,6,30,90.72,56.8
2019,7,1,90.64,60.36
2019,7,2,92.07,55.35
2019,7,3,89.35,61.65
2019,7,4,86.34,72.3
2019,7,5,86.05,75.5
2019,7,6,86.58,73.49
2019,7,7,85.01,78.36
2019,7,8,86.41,73.4
2019,7,9,86.02,72.11
2019,7,10,86.22,71.7
2019,7,11,86.25,69.5
2019,7,12,86.0,69.58
2019,7,13,86.67,68.48
2019,7,14,86.56,66.76
2019,7,15,86.31,65.5
2019,7,16,86.7,65.78
2019,7,17,87.37,66.01
2019,7,18,86.95,68.89
2019,7,19,88.16,65.71
2019,7,20,90.16,60.57
2019,7,21,90.19,62.5
2019,7,22,89.44,67.67
2019,7,23,89.82,64.66
2019,7,24,86.83,76.96
2019,7,25,84.56,79.54
2019,7,26,82.27,84.51
2019,7,27,81.88,87.56
2019,7,28,81.9,88.13
2019,7,29,83.23,83.99
2019,7,30,84.94,82.39
2019,7,31,83.25,86.53
2019,8,1,84.33,82.39
2019,8,2,83.03,87.99
2019,8,3,83.39,82.81
2019,8,4,85.48,80.26
2019,8,5,83.71,86.54
2019,8,6,82.47,87.47
2019,8,7,82.17,87.55
2019,8,8,82.38,86.19
2019,8,9,82.24,87.75
2019,8,10,80.92,88.17
2019,8,11,80.91,85.78
2019,8,12,81.61,85.29
2019,8,13,81.28,85.9
2019,8,14,80.58,88.96
2019,8,15,78.73,93.0
2019,8,16,79.86,93.44
2019,8,17,79.48,90.52
2019,8,18,80.62,89.37
2019,8,19,81.37,87.49
2019,8,20,81.64,85.65
2019,8,21,81.07,84.85
2019,8,22,80.65,84.51
2019,8,23,80.35,85.38
2019,8,24,80.83,85.42
2019,8,25,79.95,89.13
2019,8,26,80.28,88.65
2019,8,27,81.52,87.03
2019,8,28,81.93,87.76
2019,8,29,83.32,84.24
2019,8,30,82.47,87.47
2019,8,31,83.5,83.22
2019,9,1,83.5,83.44
2019,9,2,83.93,84.17
2019,9,3,83.08,87.48
2019,9,4,81.63,90.55
2019,9,5,81.97,86.77
2019,9,6,83.52,86.99
2019,9,7,83.77,85.76
2019,9,8,81.75,91.33
2019,9,9,82.87,85.21
2019,9,10,84.06,80.76
2019,9,11,84.38,85.09
2019,9,12,83.57,88.59
2019,9,13,81.57,91.59
2019,9,14,81.54,89.58
2019,9,15,80.64,89.62
2019,9,16,82.47,84.85
2019,9,17,82.83,83.94
2019,9,18,82.54,84.22
2019,9,19,79.77,86.96
2019,9,20,79.83,85.26
2019,9,21,79.7,88.12
2019,9,22,78.53,89.12
2019,9,23,78.31,88.2
2019,9,24,78.3,88.19
2019,9,25,77.43,92.42
2019,9,26,77.45,89.37
2019,9,27,77.38,90.42
2019,9,28,77.97,87.39
2019,9,29,77.79,86.89
2019,9,30,77.32,86.84
2019,10,1,77.61,85.23
2019,10,2,77.83,84.75
2019,10,3,77.79,82.71
2019,10,4,77.05,79.39
2019,10,5,77.16,77.24
2019,10,6,78.48,72.58
2019,10,7,77.65,76.16
2019,10,8,76.71,75.02
2019,10,9,77.18,60.74
2019,10,10,76.64,60.46
2019,10,11,75.67,62.86
2019,10,12,76.24,61.49
2019,10,13,77.65,68.5
2019,10,14,77.94,63.72
2019,10,15,78.57,62.95
2019,10,16,77.05,68.1
2019,10,17,75.43,78.6
2019,10,18,76.12,79.11
2019,10,19,75.54,80.7
2019,10,20,75.51,78.02
2019,10,21,74.59,72.18
2019,10,22,73.17,62.85
2019,10,23,72.28,60.72
2019,10,24,72.25,59.72
2019,10,25,71.01,66.38
2019,10,26,69.35,78.95
2019,10,27,70.83,74.03
2019,10,28,71.83,75.75
2019,10,29,74.57,70.22
2019,10,30,75.85,71.31
2019,10,31,75.97,77.54
2019,11,1,75.92,76.68
2019,11,2,75.97,77.26
2019,11,3,73.76,79.36
2019,11,4,74.32,73.41
2019,11,5,72.27,58.93
