Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-08-31,2014,8,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-01,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-02,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-03,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-04,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-05,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-06,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-07,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-08,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-09,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-10,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-11,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-12,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-13,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-14,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-15,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-16,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-17,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-18,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-19,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-20,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-21,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-22,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-23,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-24,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-25,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-26,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-27,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-28,2014,9,315.5,1.076,1.07575,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-29,2014,9,315.5,1.076,1.07377,315.49
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-09-30,2014,9,315.5,1.076,1.07377,315.49
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-01,2014,10,315.5,1.076,1.07233,315.48
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-02,2014,10,315.5,1.076,1.07233,315.48
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-03,2014,10,315.5,1.076,1.06978,315.47
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-04,2014,10,315.5,1.076,1.0678,315.46
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-05,2014,10,315.5,1.076,1.06579,315.45
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-06,2014,10,315.5,1.076,1.0638,315.44
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-07,2014,10,315.5,1.076,1.06182,315.43
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-08,2014,10,315.5,1.076,1.05984,315.42
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-09,2014,10,315.5,1.076,1.05783,315.41
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-10,2014,10,315.5,1.076,1.05585,315.4
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-11,2014,10,315.5,1.076,1.05188,315.38
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-12,2014,10,315.5,1.076,1.04987,315.37
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-13,2014,10,315.5,1.076,1.04789,315.36
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-14,2014,10,315.5,1.076,1.04591,315.35
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-15,2014,10,315.5,1.076,1.04392,315.34
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-16,2014,10,315.5,1.076,1.04191,315.33
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-17,2014,10,315.5,1.076,1.03993,315.32
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-18,2014,10,315.5,1.076,1.03795,315.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-19,2014,10,315.5,1.076,1.03396,315.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-20,2014,10,315.5,1.076,1.03197,315.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-21,2014,10,315.5,1.076,1.02999,315.27
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-22,2014,10,315.5,1.076,1.02801,315.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-23,2014,10,315.5,1.076,1.026,315.25
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-24,2014,10,315.5,1.076,1.02402,315.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-25,2014,10,315.5,1.076,1.02204,315.23
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-26,2014,10,315.5,1.076,1.02005,315.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-27,2014,10,315.5,1.076,1.01804,315.21
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-28,2014,10,315.5,1.076,1.01606,315.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-29,2014,10,315.5,1.076,1.01408,315.19
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-30,2014,10,315.5,1.076,1.0121,315.18
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-10-31,2014,10,315.5,1.076,1.01009,315.17
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-01,2014,11,315.5,1.076,1.0081,315.16
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-02,2014,11,315.5,1.076,1.00612,315.15
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-03,2014,11,315.5,1.076,1.00414,315.14
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-04,2014,11,315.5,1.076,1.00213,315.13
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-05,2014,11,315.5,1.076,1.00015,315.12
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-06,2014,11,315.5,1.076,0.99816,315.11
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-07,2014,11,315.5,1.076,0.99618,315.1
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-08,2014,11,315.5,1.076,0.99417,315.09
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-09,2014,11,315.5,1.076,0.99021,315.07
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-10,2014,11,315.5,1.076,0.9882,315.06
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-11,2014,11,315.5,1.076,0.98423,315.04
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-12,2014,11,315.5,1.076,0.98225,315.03
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-13,2014,11,315.5,1.076,0.97826,315.01
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-14,2014,11,315.5,1.076,0.97628,315
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-15,2014,11,315.5,1.076,0.97237,314.98
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-16,2014,11,315.5,1.076,0.97041,314.97
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-17,2014,11,315.5,1.076,0.96651,314.95
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-18,2014,11,315.5,1.076,0.9626,314.93
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-19,2014,11,315.5,1.076,0.95869,314.91
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-20,2014,11,315.5,1.076,0.95478,314.89
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-21,2014,11,315.5,1.076,0.95088,314.87
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-22,2014,11,315.5,1.076,0.94697,314.85
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-23,2014,11,315.5,1.076,0.94306,314.83
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-24,2014,11,315.5,1.076,0.93915,314.81
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-25,2014,11,315.5,1.076,0.93524,314.79
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-26,2014,11,315.5,1.076,0.93134,314.77
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-27,2014,11,315.5,1.076,0.92743,314.75
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-28,2014,11,315.5,1.076,0.92349,314.73
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-29,2014,11,315.5,1.076,0.91958,314.71
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-11-30,2014,11,315.5,1.076,0.91568,314.69
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-01,2014,12,315.5,1.076,0.91177,314.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-02,2014,12,315.5,1.076,0.90786,314.65
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-03,2014,12,315.5,1.076,0.90395,314.63
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-04,2014,12,315.5,1.076,0.90005,314.61
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-05,2014,12,315.5,1.076,0.89614,314.59
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-06,2014,12,315.5,1.076,0.89223,314.57
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-07,2014,12,315.5,1.076,0.89028,314.56
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-08,2014,12,315.5,1.076,0.88637,314.54
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-09,2014,12,315.5,1.076,0.88246,314.52
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-10,2014,12,315.5,1.076,0.88051,314.51
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-11,2014,12,315.5,1.076,0.8766,314.49
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-12,2014,12,315.5,1.076,0.87269,314.47
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-13,2014,12,315.5,1.076,0.87074,314.46
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-14,2014,12,315.5,1.076,0.86683,314.44
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-15,2014,12,315.5,1.076,0.86292,314.42
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-16,2014,12,315.5,1.076,0.86097,314.41
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-17,2014,12,315.5,1.076,0.85706,314.39
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-18,2014,12,315.5,1.076,0.85315,314.37
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-19,2014,12,315.5,1.076,0.84925,314.35
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-20,2014,12,315.5,1.076,0.84729,314.34
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-21,2014,12,315.5,1.076,0.84338,314.32
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-22,2014,12,315.5,1.076,0.83948,314.3
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-23,2014,12,315.5,1.076,0.83752,314.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-24,2014,12,315.5,1.076,0.83362,314.27
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-25,2014,12,315.5,1.076,0.82968,314.25
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-26,2014,12,315.5,1.076,0.82773,314.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-27,2014,12,315.5,1.076,0.82382,314.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-28,2014,12,315.5,1.076,0.82048,314.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-29,2014,12,315.5,1.076,0.81796,314.19
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-30,2014,12,315.5,1.076,0.81405,314.17
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2014-12-31,2014,12,315.5,1.076,0.81014,314.15
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-01,2015,1,315.5,1.076,0.80819,314.14
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-02,2015,1,315.5,1.076,0.80428,314.12
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-03,2015,1,315.5,1.076,0.80037,314.1
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-04,2015,1,315.5,1.076,0.79842,314.09
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-05,2015,1,315.5,1.076,0.79451,314.07
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-06,2015,1,315.5,1.076,0.7906,314.05
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-07,2015,1,315.5,1.076,0.78865,314.04
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-08,2015,1,315.5,1.076,0.78474,314.02
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-09,2015,1,315.5,1.076,0.78083,314
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-10,2015,1,315.5,1.076,0.77888,313.99
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-11,2015,1,315.5,1.076,0.77497,313.97
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-12,2015,1,315.5,1.076,0.77106,313.95
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-13,2015,1,315.5,1.076,0.76911,313.94
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-14,2015,1,315.5,1.076,0.7652,313.92
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-15,2015,1,315.5,1.076,0.76129,313.9
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-16,2015,1,315.5,1.076,0.75934,313.89
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-17,2015,1,315.5,1.076,0.75543,313.87
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-18,2015,1,315.5,1.076,0.75152,313.85
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-19,2015,1,315.5,1.076,0.74957,313.84
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-20,2015,1,315.5,1.076,0.74563,313.82
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-21,2015,1,315.5,1.076,0.74173,313.8
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-22,2015,1,315.5,1.076,0.73977,313.79
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-23,2015,1,315.5,1.076,0.73587,313.77
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-24,2015,1,315.5,1.076,0.73391,313.76
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-25,2015,1,315.5,1.076,0.73196,313.75
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-26,2015,1,315.5,1.076,0.73,313.74
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-27,2015,1,315.5,1.076,0.72805,313.73
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-28,2015,1,315.5,1.076,0.7261,313.72
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-29,2015,1,315.5,1.076,0.72414,313.71
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-30,2015,1,315.5,1.076,0.72219,313.7
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-01-31,2015,1,315.5,1.076,0.72023,313.69
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-01,2015,2,315.5,1.076,0.71828,313.68
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-02,2015,2,315.5,1.076,0.71633,313.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-03,2015,2,315.5,1.076,0.71437,313.66
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-04,2015,2,315.5,1.076,0.71242,313.65
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-05,2015,2,315.5,1.076,0.71047,313.64
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-06,2015,2,315.5,1.076,0.70656,313.62
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-07,2015,2,315.5,1.076,0.7046,313.61
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-08,2015,2,315.5,1.076,0.7007,313.59
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-09,2015,2,315.5,1.076,0.69874,313.58
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-10,2015,2,315.5,1.076,0.69483,313.56
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-11,2015,2,315.5,1.076,0.69288,313.55
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-12,2015,2,315.5,1.076,0.68897,313.53
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-13,2015,2,315.5,1.076,0.68702,313.52
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-14,2015,2,315.5,1.076,0.68507,313.51
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-15,2015,2,315.5,1.076,0.68175,313.49
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-16,2015,2,315.5,1.076,0.68039,313.48
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-17,2015,2,315.5,1.076,0.67903,313.47
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-18,2015,2,315.5,1.076,0.67634,313.45
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-19,2015,2,315.5,1.076,0.67498,313.44
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-20,2015,2,315.5,1.076,0.67363,313.43
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-21,2015,2,315.5,1.076,0.67091,313.41
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-22,2015,2,315.5,1.076,0.66955,313.4
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-23,2015,2,315.5,1.076,0.66822,313.39
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-24,2015,2,315.5,1.076,0.6655,313.37
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-25,2015,2,315.5,1.076,0.66414,313.36
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-26,2015,2,315.5,1.076,0.66278,313.35
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-27,2015,2,315.5,1.076,0.66142,313.34
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-02-28,2015,2,315.5,1.076,0.66006,313.33
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-01,2015,3,315.5,1.076,0.65873,313.32
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-02,2015,3,315.5,1.076,0.65737,313.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-03,2015,3,315.5,1.076,0.65601,313.3
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-04,2015,3,315.5,1.076,0.65477,313.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-05,2015,3,315.5,1.076,0.65349,313.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-06,2015,3,315.5,1.076,0.65225,313.27
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-07,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-08,2015,3,315.5,1.076,0.64973,313.25
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-09,2015,3,315.5,1.076,0.64848,313.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-10,2015,3,315.5,1.076,0.64723,313.23
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-11,2015,3,315.5,1.076,0.64599,313.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-12,2015,3,315.5,1.076,0.64347,313.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-13,2015,3,315.5,1.076,0.64112,313.19
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-14,2015,3,315.5,1.076,0.63877,313.18
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-15,2015,3,315.5,1.076,0.64599,313.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-16,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-17,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-18,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-19,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-20,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-21,2015,3,315.5,1.076,0.651,313.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-22,2015,3,315.5,1.076,0.64973,313.25
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-23,2015,3,315.5,1.076,0.64848,313.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-24,2015,3,315.5,1.076,0.64723,313.23
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-25,2015,3,315.5,1.076,0.64599,313.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-26,2015,3,315.5,1.076,0.64471,313.21
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-27,2015,3,315.5,1.076,0.64347,313.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-28,2015,3,315.5,1.076,0.64112,313.19
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-29,2015,3,315.5,1.076,0.63877,313.18
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-30,2015,3,315.5,1.076,0.63642,313.17
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-03-31,2015,3,315.5,1.076,0.63404,313.16
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-01,2015,4,315.5,1.076,0.62934,313.14
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-02,2015,4,315.5,1.076,0.62699,313.13
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-03,2015,4,315.5,1.076,0.62464,313.12
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-04,2015,4,315.5,1.076,0.62226,313.11
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-05,2015,4,315.5,1.076,0.61991,313.1
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-06,2015,4,315.5,1.076,0.61946,313.09
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-07,2015,4,315.5,1.076,0.619,313.08
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-08,2015,4,315.5,1.076,0.61855,313.07
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-09,2015,4,315.5,1.076,0.6181,313.06
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-10,2015,4,315.5,1.076,0.61764,313.05
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2015-04-11,2015,4,315.5,1.076,0.61719,313.04
